"time","alg","direction","bus","location","arrive","board"
33,"chain",1,3,3,78.5552771377344,63.0595790811514
33,"chain",1,3,3,78.5552771377344,63.0595790811514
33,"chain",1,3,3,71.5403022500316,63.0595790811514
33,"chain",1,3,3,75.7411174641098,63.0595790811514
33,"chain",-1,4,7,58.3640733390302,49.680481854954
33,"chain",-1,4,7,63.1817817394685,49.680481854954
33,"chain",-1,4,8,72.8695414281276,45.5725731415873
33,"chain",-1,4,8,72.8695414281276,45.5725731415873
34,"chain",1,3,3,78.5552771377344,63.0595790811514
34,"chain",1,3,3,78.5552771377344,63.0595790811514
34,"chain",1,3,3,71.5403022500316,63.0595790811514
34,"chain",1,3,3,75.7411174641098,63.0595790811514
34,"chain",-1,4,7,58.3640733390302,49.680481854954
34,"chain",-1,4,7,63.1817817394685,49.680481854954
34,"chain",-1,4,8,72.8695414281276,45.5725731415873
34,"chain",-1,4,8,72.8695414281276,45.5725731415873
35,"chain",1,3,3,78.5552771377344,63.0595790811514
35,"chain",1,3,3,78.5552771377344,63.0595790811514
35,"chain",1,3,3,71.5403022500316,63.0595790811514
35,"chain",1,3,3,75.7411174641098,63.0595790811514
35,"chain",-1,4,7,58.3640733390302,49.680481854954
35,"chain",-1,4,7,63.1817817394685,49.680481854954
35,"chain",-1,4,8,72.8695414281276,45.5725731415873
35,"chain",-1,4,8,72.8695414281276,45.5725731415873
36,"chain",1,3,3,78.5552771377344,63.0595790811514
36,"chain",1,3,3,78.5552771377344,63.0595790811514
36,"chain",1,3,3,71.5403022500316,63.0595790811514
36,"chain",1,3,3,75.7411174641098,63.0595790811514
36,"chain",-1,4,7,58.3640733390302,49.680481854954
36,"chain",-1,4,7,63.1817817394685,49.680481854954
36,"chain",-1,4,8,72.8695414281276,45.5725731415873
36,"chain",-1,4,8,72.8695414281276,45.5725731415873
37,"chain",1,3,3,78.5552771377344,63.0595790811514
37,"chain",1,3,3,78.5552771377344,63.0595790811514
37,"chain",1,3,3,71.5403022500316,63.0595790811514
37,"chain",1,3,3,75.7411174641098,63.0595790811514
37,"chain",-1,4,7,58.3640733390302,49.680481854954
37,"chain",-1,4,7,63.1817817394685,49.680481854954
37,"chain",-1,4,8,72.8695414281276,45.5725731415873
37,"chain",-1,4,8,72.8695414281276,45.5725731415873
38,"chain",1,3,3,78.5552771377344,63.0595790811514
38,"chain",1,3,3,78.5552771377344,63.0595790811514
38,"chain",1,3,3,71.5403022500316,63.0595790811514
38,"chain",1,3,3,75.7411174641098,63.0595790811514
38,"chain",-1,4,7,58.3640733390302,49.680481854954
38,"chain",-1,4,7,63.1817817394685,49.680481854954
38,"chain",-1,4,8,72.8695414281276,45.5725731415873
38,"chain",-1,4,8,72.8695414281276,45.5725731415873
39,"chain",1,3,3,78.5552771377344,63.0595790811514
39,"chain",1,3,3,78.5552771377344,63.0595790811514
39,"chain",1,3,3,71.5403022500316,63.0595790811514
39,"chain",1,3,3,75.7411174641098,63.0595790811514
39,"chain",-1,4,7,58.3640733390302,49.680481854954
39,"chain",-1,4,7,63.1817817394685,49.680481854954
39,"chain",-1,4,8,72.8695414281276,45.5725731415873
39,"chain",-1,4,8,72.8695414281276,45.5725731415873
40,"chain",1,3,3,78.5552771377344,63.0595790811514
40,"chain",1,3,3,78.5552771377344,63.0595790811514
40,"chain",1,3,3,71.5403022500316,63.0595790811514
40,"chain",1,3,3,75.7411174641098,63.0595790811514
40,"chain",-1,4,7,58.3640733390302,49.680481854954
40,"chain",-1,4,7,63.1817817394685,49.680481854954
40,"chain",-1,4,8,72.8695414281276,45.5725731415873
40,"chain",-1,4,8,72.8695414281276,45.5725731415873
41,"chain",1,3,3,78.5552771377344,63.0595790811514
41,"chain",1,3,3,78.5552771377344,63.0595790811514
41,"chain",1,3,3,71.5403022500316,63.0595790811514
41,"chain",1,3,3,75.7411174641098,63.0595790811514
41,"chain",-1,4,7,58.3640733390302,49.680481854954
41,"chain",-1,4,7,63.1817817394685,49.680481854954
41,"chain",-1,4,8,72.8695414281276,45.5725731415873
41,"chain",-1,4,8,72.8695414281276,45.5725731415873
42,"chain",1,3,3,78.5552771377344,63.0595790811514
42,"chain",1,3,3,78.5552771377344,63.0595790811514
42,"chain",1,3,3,71.5403022500316,63.0595790811514
42,"chain",1,3,3,75.7411174641098,63.0595790811514
42,"chain",-1,4,7,58.3640733390302,49.680481854954
42,"chain",-1,4,7,63.1817817394685,49.680481854954
42,"chain",-1,4,8,72.8695414281276,45.5725731415873
42,"chain",-1,4,8,72.8695414281276,45.5725731415873
43,"chain",1,3,3,78.5552771377344,63.0595790811514
43,"chain",1,3,3,78.5552771377344,63.0595790811514
43,"chain",1,3,3,71.5403022500316,63.0595790811514
43,"chain",1,3,3,75.7411174641098,63.0595790811514
43,"chain",-1,4,7,58.3640733390302,49.680481854954
43,"chain",-1,4,7,63.1817817394685,49.680481854954
43,"chain",-1,4,8,72.8695414281276,45.5725731415873
43,"chain",-1,4,8,72.8695414281276,45.5725731415873
44,"chain",1,3,3,78.5552771377344,63.0595790811514
44,"chain",1,3,3,78.5552771377344,63.0595790811514
44,"chain",1,3,3,71.5403022500316,63.0595790811514
44,"chain",1,3,3,75.7411174641098,63.0595790811514
44,"chain",-1,4,7,58.3640733390302,49.680481854954
44,"chain",-1,4,7,63.1817817394685,49.680481854954
44,"chain",-1,4,8,72.8695414281276,45.5725731415873
44,"chain",-1,4,8,72.8695414281276,45.5725731415873
45,"chain",1,3,3,78.5552771377344,63.0595790811514
45,"chain",1,3,3,78.5552771377344,63.0595790811514
45,"chain",1,3,3,71.5403022500316,63.0595790811514
45,"chain",1,3,3,75.7411174641098,63.0595790811514
45,"chain",-1,4,7,58.3640733390302,49.680481854954
45,"chain",-1,4,7,63.1817817394685,49.680481854954
45,"chain",-1,4,8,72.8695414281276,45.5725731415873
45,"chain",-1,4,8,72.8695414281276,45.5725731415873
46,"chain",1,3,3,78.5552771377344,63.0595790811514
46,"chain",1,3,3,78.5552771377344,63.0595790811514
46,"chain",1,3,3,71.5403022500316,63.0595790811514
46,"chain",1,3,3,75.7411174641098,63.0595790811514
46,"chain",-1,4,7,58.3640733390302,49.680481854954
46,"chain",-1,4,7,63.1817817394685,49.680481854954
47,"chain",1,3,3,78.5552771377344,63.0595790811514
47,"chain",1,3,3,78.5552771377344,63.0595790811514
47,"chain",1,3,3,71.5403022500316,63.0595790811514
47,"chain",1,3,3,75.7411174641098,63.0595790811514
47,"chain",-1,4,7,58.3640733390302,49.680481854954
47,"chain",-1,4,7,63.1817817394685,49.680481854954
48,"chain",1,3,3,78.5552771377344,63.0595790811514
48,"chain",1,3,3,78.5552771377344,63.0595790811514
48,"chain",1,3,3,71.5403022500316,63.0595790811514
48,"chain",1,3,3,75.7411174641098,63.0595790811514
48,"chain",-1,4,7,58.3640733390302,49.680481854954
48,"chain",-1,4,7,63.1817817394685,49.680481854954
49,"chain",1,3,3,78.5552771377344,63.0595790811514
49,"chain",1,3,3,78.5552771377344,63.0595790811514
49,"chain",1,3,3,71.5403022500316,63.0595790811514
49,"chain",1,3,3,75.7411174641098,63.0595790811514
49,"chain",-1,4,7,58.3640733390302,49.680481854954
49,"chain",-1,4,7,63.1817817394685,49.680481854954
50,"chain",1,3,3,78.5552771377344,63.0595790811514
50,"chain",1,3,3,78.5552771377344,63.0595790811514
50,"chain",1,3,3,71.5403022500316,63.0595790811514
50,"chain",1,3,3,75.7411174641098,63.0595790811514
51,"chain",1,3,3,78.5552771377344,63.0595790811514
51,"chain",1,3,3,78.5552771377344,63.0595790811514
51,"chain",1,3,3,71.5403022500316,63.0595790811514
51,"chain",1,3,3,75.7411174641098,63.0595790811514
52,"chain",1,3,3,78.5552771377344,63.0595790811514
52,"chain",1,3,3,78.5552771377344,63.0595790811514
52,"chain",1,3,3,71.5403022500316,63.0595790811514
52,"chain",1,3,3,75.7411174641098,63.0595790811514
53,"chain",1,3,3,78.5552771377344,63.0595790811514
53,"chain",1,3,3,78.5552771377344,63.0595790811514
53,"chain",1,3,3,71.5403022500316,63.0595790811514
53,"chain",1,3,3,75.7411174641098,63.0595790811514
54,"chain",1,3,3,78.5552771377344,63.0595790811514
54,"chain",1,3,3,78.5552771377344,63.0595790811514
54,"chain",1,3,3,71.5403022500316,63.0595790811514
54,"chain",1,3,3,75.7411174641098,63.0595790811514
55,"chain",1,3,3,78.5552771377344,63.0595790811514
55,"chain",1,3,3,78.5552771377344,63.0595790811514
55,"chain",1,3,3,71.5403022500316,63.0595790811514
55,"chain",1,3,3,75.7411174641098,63.0595790811514
56,"chain",1,3,3,78.5552771377344,63.0595790811514
56,"chain",1,3,3,78.5552771377344,63.0595790811514
56,"chain",1,3,3,71.5403022500316,63.0595790811514
56,"chain",1,3,3,75.7411174641098,63.0595790811514
57,"chain",1,3,3,78.5552771377344,63.0595790811514
57,"chain",1,3,3,78.5552771377344,63.0595790811514
57,"chain",1,3,3,71.5403022500316,63.0595790811514
57,"chain",1,3,3,75.7411174641098,63.0595790811514
58,"chain",1,3,3,78.5552771377344,63.0595790811514
58,"chain",1,3,3,78.5552771377344,63.0595790811514
58,"chain",1,3,3,71.5403022500316,63.0595790811514
58,"chain",1,3,3,75.7411174641098,63.0595790811514
59,"chain",1,3,3,78.5552771377344,63.0595790811514
59,"chain",1,3,3,78.5552771377344,63.0595790811514
59,"chain",1,3,3,71.5403022500316,63.0595790811514
59,"chain",1,3,3,75.7411174641098,63.0595790811514
60,"chain",1,3,3,78.5552771377344,63.0595790811514
60,"chain",1,3,3,78.5552771377344,63.0595790811514
60,"chain",1,3,3,71.5403022500316,63.0595790811514
60,"chain",1,3,3,75.7411174641098,63.0595790811514
61,"chain",1,3,3,78.5552771377344,63.0595790811514
61,"chain",1,3,3,78.5552771377344,63.0595790811514
61,"chain",1,3,3,71.5403022500316,63.0595790811514
61,"chain",1,3,3,75.7411174641098,63.0595790811514
62,"chain",1,3,3,78.5552771377344,63.0595790811514
62,"chain",1,3,3,78.5552771377344,63.0595790811514
62,"chain",1,3,3,71.5403022500316,63.0595790811514
62,"chain",1,3,3,75.7411174641098,63.0595790811514
63,"chain",1,3,3,78.5552771377344,63.0595790811514
63,"chain",1,3,3,78.5552771377344,63.0595790811514
63,"chain",1,3,3,71.5403022500316,63.0595790811514
63,"chain",1,3,3,75.7411174641098,63.0595790811514
